app_key,app_type,app_type_label,feature,feature_label,source,routed_app_types,flag,confidence,evidence,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,uncertain,llm_uncertainty_note,core_cluster,customisation_blacklist,customisation_whitelist,customisation_other_control,llm_notes
play:org.nsh07.pomodoro,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;habit_apps;planners,0,0.9,No evidence of scheduling blocking or focus sessions; timer customization is mentioned but no automatic or recurring schedules described.,,,,,0,,0,0,0,,"The app is a Pomodoro timer with detailed usage analytics but does not block apps/sites or provide explicit goal setting, rewards, or scheduling of blocking. Customization is limited to timer and notification settings, not blocking rules."
play:org.nsh07.pomodoro,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;habit_apps;planners,1,0.95,"App provides analytics and insights including daily snapshots, historical progress with graphs, and peak productivity tracking.",Record usage history,Conscious goals and self-monitoring,,,0,,1,0,0,,"The app is a Pomodoro timer with detailed usage analytics but does not block apps/sites or provide explicit goal setting, rewards, or scheduling of blocking. Customization is limited to timer and notification settings, not blocking rules."
play:org.nsh07.pomodoro,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of social accountability, sharing, groups, or community support",,,,,1,No evidence of accountability features,0,0,0,,"The app is a Pomodoro timer focused on productivity sessions with notifications and analytics but lacks explicit habit tracking, streaks, routine building, or social accountability features."
play:org.nsh07.pomodoro,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;habit_apps;planners,1,0.95,"Provides daily snapshot, historical progress graphs, peak productivity tracking, and comprehensive data insights",Focus stats and productivity insights,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on productivity sessions with notifications and analytics but lacks explicit habit tracking, streaks, routine building, or social accountability features."
play:org.nsh07.pomodoro,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;habit_apps;planners,1,0.9,"Mentions notifications, habit alarm, habit prompt, and Live Update notifications for timer visibility",Notifications for timer and breaks,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on productivity sessions with notifications and analytics but lacks explicit habit tracking, streaks, routine building, or social accountability features."
play:org.nsh07.pomodoro,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;habit_apps;planners,0,0.5,No explicit mention of tracking repeated habits or routines; app tracks focused work sessions but not habits or routines over time,,,,,1,"Pomodoro sessions are timed work intervals, not habit tracking per se",0,0,0,,"The app is a Pomodoro timer focused on productivity sessions with notifications and analytics but lacks explicit habit tracking, streaks, routine building, or social accountability features."
play:org.nsh07.pomodoro,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of supporting morning/evening routines, habit stacks, or structured daily workflows",,,,,1,Pomodoro technique structures work intervals but not routines or habit stacks,0,0,0,,"The app is a Pomodoro timer focused on productivity sessions with notifications and analytics but lacks explicit habit tracking, streaks, routine building, or social accountability features."
play:org.nsh07.pomodoro,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of streak counts, consecutive completion records, or habit chains",,,,,1,No evidence of streak features,0,0,0,,"The app is a Pomodoro timer focused on productivity sessions with notifications and analytics but lacks explicit habit tracking, streaks, routine building, or social accountability features."
play:org.nsh07.pomodoro,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct;habit_apps;planners,0,0.9,"No calendar views, scheduling, due dates, or event planning mentioned",,,,,0,,0,0,0,,"App is a Pomodoro timer focused on time blocking and productivity insights; lacks task, calendar, goal, prioritisation, project, or notes features."
play:org.nsh07.pomodoro,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;habit_apps;planners,0,0.9,"No support for goal setting, milestones, or progress tracking mentioned",,,,,0,,0,0,0,,"App is a Pomodoro timer focused on time blocking and productivity insights; lacks task, calendar, goal, prioritisation, project, or notes features."
play:org.nsh07.pomodoro,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;habit_apps;planners,0,0.9,"No notes, documents, or knowledge management features described",,,,,0,,0,0,0,,"App is a Pomodoro timer focused on time blocking and productivity insights; lacks task, calendar, goal, prioritisation, project, or notes features."
play:org.nsh07.pomodoro,planners,Planners,prioritisation,Prioritisation,Project extension,dsct;habit_apps;planners,0,0.9,No mention of ranking or prioritising tasks,,,,,0,,0,0,0,,"App is a Pomodoro timer focused on time blocking and productivity insights; lacks task, calendar, goal, prioritisation, project, or notes features."
play:org.nsh07.pomodoro,planners,Planners,project_planning,Project Planning,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of projects, boards, workflows, or subtasks",,,,,0,,0,0,0,,"App is a Pomodoro timer focused on time blocking and productivity insights; lacks task, calendar, goal, prioritisation, project, or notes features."
play:org.nsh07.pomodoro,planners,Planners,task_management,Task Management,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of creating, organizing, or tracking tasks or to-do lists; focus is on timing work intervals",,,,,0,,0,0,0,,"App is a Pomodoro timer focused on time blocking and productivity insights; lacks task, calendar, goal, prioritisation, project, or notes features."
play:org.nsh07.pomodoro,planners,Planners,time_blocking,Time Blocking,Project extension,dsct;habit_apps;planners,1,0.95,"App uses Pomodoro Technique to break work into focused intervals separated by breaks, acting as a focus timer",Pomodoro Technique time intervals,,,,0,,0,0,0,,"App is a Pomodoro timer focused on time blocking and productivity insights; lacks task, calendar, goal, prioritisation, project, or notes features."
play:org.pictime.application.twa,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.pictime.application.twa,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.pictime.application.twa,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.pictime.application.twa,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.pictime.application.twa,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.pictime.application.twa,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.pictime.application.twa,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.pictime.application.twa,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.pictime.application.twa,habit_apps,Habit Apps,accountability,Accountability,Project extension,habit_apps;planners,0,0.9,"No mention of social accountability, sharing, groups, or community support",,,,,0,,0,0,0,,"App focuses on visual schedules, routine building, and reminders for autism and special needs users. No evidence of streaks, habit analytics, or accountability features."
play:org.pictime.application.twa,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,habit_apps;planners,0,0.9,"No mention of habit completion history, progress charts, or habit insights",,,,,0,,0,0,0,,"App focuses on visual schedules, routine building, and reminders for autism and special needs users. No evidence of streaks, habit analytics, or accountability features."
play:org.pictime.application.twa,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,habit_apps;planners,1,0.95,Custom alerts to guide users step-by-step; visual and audio notifications for task transitions,Habit Reminders,,,,0,,0,0,0,,"App focuses on visual schedules, routine building, and reminders for autism and special needs users. No evidence of streaks, habit analytics, or accountability features."
play:org.pictime.application.twa,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,habit_apps;planners,1,0.95,Build daily routines with pictograms and custom pictures; visual schedule and daily routine management,Daily habit tracking,,,,0,,0,0,0,,"App focuses on visual schedules, routine building, and reminders for autism and special needs users. No evidence of streaks, habit analytics, or accountability features."
play:org.pictime.application.twa,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,habit_apps;planners,1,0.95,"Organize morning routines, evening routines, and weekly schedules; build daily routines with pictograms",Routine Builder,,,,0,,0,0,0,,"App focuses on visual schedules, routine building, and reminders for autism and special needs users. No evidence of streaks, habit analytics, or accountability features."
play:org.pictime.application.twa,habit_apps,Habit Apps,streaks,Streaks,Project extension,habit_apps;planners,0,0.9,"No mention of streak counts, consecutive completion records, or habit chains",,,,,0,,0,0,0,,"App focuses on visual schedules, routine building, and reminders for autism and special needs users. No evidence of streaks, habit analytics, or accountability features."
play:org.pictime.application.twa,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,habit_apps;planners,1,0.85,"Visual timeline for better time management; organize morning, evening, and weekly schedules; custom alerts and reminders","Schedule, due dates, agenda",,,,0,,0,0,0,,"The app focuses on visual schedules, routines, reminders, and timers for neurodivergent users. It clearly supports task management, calendar scheduling, and time blocking. There is no explicit evidence for goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.pictime.application.twa,planners,Planners,goal_planning,Goal Planning,Project extension,habit_apps;planners,0,0.5,"No explicit mention of goal setting, milestones, or progress tracking",,,,,1,No direct evidence of goal planning features,0,0,0,,"The app focuses on visual schedules, routines, reminders, and timers for neurodivergent users. It clearly supports task management, calendar scheduling, and time blocking. There is no explicit evidence for goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.pictime.application.twa,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,habit_apps;planners,0,0.5,"No mention of notes, documents, or knowledge management",,,,,1,No direct evidence of notes or knowledge management features,0,0,0,,"The app focuses on visual schedules, routines, reminders, and timers for neurodivergent users. It clearly supports task management, calendar scheduling, and time blocking. There is no explicit evidence for goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.pictime.application.twa,planners,Planners,prioritisation,Prioritisation,Project extension,habit_apps;planners,0,0.5,No mention of ranking or prioritising tasks,,,,,1,No direct evidence of prioritisation features,0,0,0,,"The app focuses on visual schedules, routines, reminders, and timers for neurodivergent users. It clearly supports task management, calendar scheduling, and time blocking. There is no explicit evidence for goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.pictime.application.twa,planners,Planners,project_planning,Project Planning,Project extension,habit_apps;planners,0,0.5,"No mention of projects, boards, workflows, or subtasks",,,,,1,No direct evidence of project planning features,0,0,0,,"The app focuses on visual schedules, routines, reminders, and timers for neurodivergent users. It clearly supports task management, calendar scheduling, and time blocking. There is no explicit evidence for goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.pictime.application.twa,planners,Planners,task_management,Task Management,Project extension,habit_apps;planners,1,0.9,"Create personalized tasks with images, videos, or sounds; drag-and-drop task ordering",Task list or to-do planning,,,,0,,0,0,0,,"The app focuses on visual schedules, routines, reminders, and timers for neurodivergent users. It clearly supports task management, calendar scheduling, and time blocking. There is no explicit evidence for goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.pictime.application.twa,planners,Planners,time_blocking,Time Blocking,Project extension,habit_apps;planners,1,0.8,Timer tiles for time-based activities; guided sequences for daily routines; current event display,Allocate blocks of time for tasks,,,,0,,0,0,0,,"The app focuses on visual schedules, routines, reminders, and timers for neurodivergent users. It clearly supports task management, calendar scheduling, and time blocking. There is no explicit evidence for goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.understood.community,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,habit_apps,Habit Apps,accountability,Accountability,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,habit_apps,Habit Apps,streaks,Streaks,Project extension,planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:org.understood.community,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,planners,0,0.9,"No evidence of calendar views, scheduling, due dates, or events",,,,,0,,0,0,0,,"The app is a behavior tracker and skill-building tool for parents of kids with ADHD, focusing on logging behaviors and providing insights and strategies. It does not provide planner features such as task management, calendar scheduling, time blocking, goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.understood.community,planners,Planners,goal_planning,Goal Planning,Project extension,planners,0,0.9,"No mention of goal setting, milestones, or progress toward goals",,,,,0,,0,0,0,,"The app is a behavior tracker and skill-building tool for parents of kids with ADHD, focusing on logging behaviors and providing insights and strategies. It does not provide planner features such as task management, calendar scheduling, time blocking, goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.understood.community,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,planners,0,0.9,"No evidence of notes, documents, knowledge bases, or note taking",,,,,0,,0,0,0,,"The app is a behavior tracker and skill-building tool for parents of kids with ADHD, focusing on logging behaviors and providing insights and strategies. It does not provide planner features such as task management, calendar scheduling, time blocking, goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.understood.community,planners,Planners,prioritisation,Prioritisation,Project extension,planners,0,0.9,No evidence of ranking or prioritising tasks,,,,,0,,0,0,0,,"The app is a behavior tracker and skill-building tool for parents of kids with ADHD, focusing on logging behaviors and providing insights and strategies. It does not provide planner features such as task management, calendar scheduling, time blocking, goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.understood.community,planners,Planners,project_planning,Project Planning,Project extension,planners,0,0.9,"No evidence of projects, boards, workflows, or subtasks",,,,,0,,0,0,0,,"The app is a behavior tracker and skill-building tool for parents of kids with ADHD, focusing on logging behaviors and providing insights and strategies. It does not provide planner features such as task management, calendar scheduling, time blocking, goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.understood.community,planners,Planners,task_management,Task Management,Project extension,planners,0,0.9,"No mention of creating, organizing, or tracking tasks or to-do lists",,,,,0,,0,0,0,,"The app is a behavior tracker and skill-building tool for parents of kids with ADHD, focusing on logging behaviors and providing insights and strategies. It does not provide planner features such as task management, calendar scheduling, time blocking, goal planning, prioritisation, project planning, or notes/knowledge management."
play:org.understood.community,planners,Planners,time_blocking,Time Blocking,Project extension,planners,0,0.9,No evidence of allocating blocks of time for tasks or planned activities,,,,,0,,0,0,0,,"The app is a behavior tracker and skill-building tool for parents of kids with ADHD, focusing on logging behaviors and providing insights and strategies. It does not provide planner features such as task management, calendar scheduling, time blocking, goal planning, prioritisation, project planning, or notes/knowledge management."
play:pps.android.yoodoo,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;habit_apps;planners,1,0.95,"The app includes an app blocker feature during focus time (PRO), which blocks distracting apps.",Block access entirely,Prevent non-conscious habits,,,0,,1,1,0,Users can choose which apps to block during focus time and build routines.,"The app provides app blocking during focus time, automatic time tracking, explicit goal setting with routines and streaks, and scheduling with auto-rescheduling. Override friction and emergency access are not evidenced. Custom rules include blocking selected apps and building routines."
play:pps.android.yoodoo,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;habit_apps;planners,1,0.9,"Users can build daily and weekly routines, reusable templates, and customize blocking of distracting apps during focus time, indicating customisation of what is targeted.",,Conscious goals and self-monitoring,,,0,,0,1,0,Users can choose which apps to block during focus time and build routines.,"The app provides app blocking during focus time, automatic time tracking, explicit goal setting with routines and streaks, and scheduling with auto-rescheduling. Override friction and emergency access are not evidenced. Custom rules include blocking selected apps and building routines."
play:pps.android.yoodoo,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;habit_apps;planners,0,0.5,"No evidence of emergency bypass, pause, or temporary unlock when restrictions are active.",,,,,0,,0,1,0,Users can choose which apps to block during focus time and build routines.,"The app provides app blocking during focus time, automatic time tracking, explicit goal setting with routines and streaks, and scheduling with auto-rescheduling. Override friction and emergency access are not evidenced. Custom rules include blocking selected apps and building routines."
play:pps.android.yoodoo,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;habit_apps;planners,1,0.9,"The app allows users to build daily and weekly routines, set flexible goals and streaks, and uses a visual timeline showing what to do now, supporting explicit goal setting and reminders.","Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,0,,1,1,0,Users can choose which apps to block during focus time and build routines.,"The app provides app blocking during focus time, automatic time tracking, explicit goal setting with routines and streaks, and scheduling with auto-rescheduling. Override friction and emergency access are not evidenced. Custom rules include blocking selected apps and building routines."
play:pps.android.yoodoo,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;habit_apps;planners,0,0.5,"No explicit mention of effortful tasks, passwords, delays, or costs to override blocks or restrictions.",,,,,0,,0,1,0,Users can choose which apps to block during focus time and build routines.,"The app provides app blocking during focus time, automatic time tracking, explicit goal setting with routines and streaks, and scheduling with auto-rescheduling. Override friction and emergency access are not evidenced. Custom rules include blocking selected apps and building routines."
play:pps.android.yoodoo,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct;habit_apps;planners,1,0.85,"The app tracks habits with streaks and reminders, which are gamified feedback mechanisms.",Points or streaks,Expected value of control: Reward,,,0,,1,1,0,Users can choose which apps to block during focus time and build routines.,"The app provides app blocking during focus time, automatic time tracking, explicit goal setting with routines and streaks, and scheduling with auto-rescheduling. Override friction and emergency access are not evidenced. Custom rules include blocking selected apps and building routines."
play:pps.android.yoodoo,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;habit_apps;planners,1,0.9,"The app supports building daily and weekly routines and auto-reschedules missed tasks, indicating scheduled blocking and focus sessions.",Schedule blocking,Prevent non-conscious habits,,,0,,0,1,0,Users can choose which apps to block during focus time and build routines.,"The app provides app blocking during focus time, automatic time tracking, explicit goal setting with routines and streaks, and scheduling with auto-rescheduling. Override friction and emergency access are not evidenced. Custom rules include blocking selected apps and building routines."
play:pps.android.yoodoo,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;habit_apps;planners,1,0.9,"The app tracks where time actually goes with automatic time logging and tracks habits with flexible goals, streaks, and reminders.",Record usage history,Conscious goals and self-monitoring,,,0,,1,1,0,Users can choose which apps to block during focus time and build routines.,"The app provides app blocking during focus time, automatic time tracking, explicit goal setting with routines and streaks, and scheduling with auto-rescheduling. Override friction and emergency access are not evidenced. Custom rules include blocking selected apps and building routines."
play:pps.android.yoodoo,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;habit_apps;planners,1,0.9,Share your plan with a friend for accountability,Share plan with a friend for accountability,,,,0,,0,0,0,,Habit analytics is uncertain due to lack of explicit evidence. All other features are clearly supported by app description.
play:pps.android.yoodoo,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;habit_apps;planners,0,0.5,"No explicit mention of habit completion history, progress charts, or habit insights",,,,,1,No clear evidence of habit analytics features,0,0,0,,Habit analytics is uncertain due to lack of explicit evidence. All other features are clearly supported by app description.
play:pps.android.yoodoo,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;habit_apps;planners,1,0.9,"Stay on track with widgets, reminders, and smart nudges",Reminders and smart nudges,,,,0,,0,0,0,,Habit analytics is uncertain due to lack of explicit evidence. All other features are clearly supported by app description.
play:pps.android.yoodoo,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;habit_apps;planners,1,0.9,"Track habits with flexible goals, streaks, and reminders",Daily habit tracking,,,,0,,0,0,0,,Habit analytics is uncertain due to lack of explicit evidence. All other features are clearly supported by app description.
play:pps.android.yoodoo,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct;habit_apps;planners,1,0.9,"Build daily and weekly routines for mornings, work, or wind-down",Build daily and weekly routines,,,,0,,0,0,0,,Habit analytics is uncertain due to lack of explicit evidence. All other features are clearly supported by app description.
play:pps.android.yoodoo,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct;habit_apps;planners,1,0.9,"Track habits with flexible goals, streaks, and reminders",Streak counts for motivation,,,,0,,0,0,0,,Habit analytics is uncertain due to lack of explicit evidence. All other features are clearly supported by app description.
play:pps.android.yoodoo,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct;habit_apps;planners,1,0.9,"Supports visual time-blocked plan, Google Calendar sync, scheduling day with auto-rescheduling, reminders, and agenda",Calendar views and scheduling with due dates and agenda,,,,0,,0,0,0,,All features except notes_knowledge are clearly supported by the app description. Notes/knowledge management is not explicitly mentioned or evidenced.
play:pps.android.yoodoo,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;habit_apps;planners,1,0.85,"Tracks habits with flexible goals, streaks, and reminders",Goal setting and tracking,,,,0,,0,0,0,,All features except notes_knowledge are clearly supported by the app description. Notes/knowledge management is not explicitly mentioned or evidenced.
play:pps.android.yoodoo,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;habit_apps;planners,0,0.5,"No explicit mention of notes, knowledge base, or document management",,,,,1,No clear evidence of notes or knowledge management features,0,0,0,,All features except notes_knowledge are clearly supported by the app description. Notes/knowledge management is not explicitly mentioned or evidenced.
play:pps.android.yoodoo,planners,Planners,prioritisation,Prioritisation,Project extension,dsct;habit_apps;planners,1,0.8,"Yoodoo chooses your next task when stuck, helping prioritise what to do next",Task prioritisation and smart suggestions,,,,0,,0,0,0,,All features except notes_knowledge are clearly supported by the app description. Notes/knowledge management is not explicitly mentioned or evidenced.
play:pps.android.yoodoo,planners,Planners,project_planning,Project Planning,Project extension,dsct;habit_apps;planners,1,0.75,"AI breaks big tasks down into small steps, supports subtasks and multi-step projects",Project planning with subtasks and AI breakdown,,,,0,,0,0,0,,All features except notes_knowledge are clearly supported by the app description. Notes/knowledge management is not explicitly mentioned or evidenced.
play:pps.android.yoodoo,planners,Planners,task_management,Task Management,Project extension,dsct;habit_apps;planners,1,0.95,"Yoodoo provides to-do lists, task creation, task completion, and AI task breakdowns",Task list or to-do planning,,,,0,,0,0,0,,All features except notes_knowledge are clearly supported by the app description. Notes/knowledge management is not explicitly mentioned or evidenced.
play:pps.android.yoodoo,planners,Planners,time_blocking,Time Blocking,Project extension,dsct;habit_apps;planners,1,0.95,"Auto time-block tasks into a full schedule, visual timeline, focus timer, and auto-reschedule missed time blocks",Time blocking and focus sessions,,,,0,,0,0,0,,All features except notes_knowledge are clearly supported by the app description. Notes/knowledge management is not explicitly mentioned or evidenced.
play:ro.thinkoutside.habitit,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:ro.thinkoutside.habitit,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:ro.thinkoutside.habitit,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:ro.thinkoutside.habitit,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:ro.thinkoutside.habitit,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:ro.thinkoutside.habitit,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:ro.thinkoutside.habitit,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:ro.thinkoutside.habitit,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,habit_apps;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
play:ro.thinkoutside.habitit,habit_apps,Habit Apps,accountability,Accountability,Project extension,habit_apps;planners,1,0.9,Share your habit progress with friends or on social media; community support mentioned,Share progress with friends or social media,,,,0,,0,0,0,,Routine builder feature is not explicitly mentioned or evidenced in the app description or reviews.
play:ro.thinkoutside.habitit,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,habit_apps;planners,1,0.95,"Analyze progress with streaks, averages, best days, and intelligent insights; 'completion chart; habit report; consistency report; progress graph; habit insights; habit statistics'",Progress charts and habit insights,,,,0,,0,0,0,,Routine builder feature is not explicitly mentioned or evidenced in the app description or reviews.
play:ro.thinkoutside.habitit,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,habit_apps;planners,1,0.95,Flexible reminders to keep you on track; 'habit reminder; daily reminder; notification; habit alarm; remind me; habit prompt',Flexible reminders for habit completion,,,,0,,0,0,0,,Routine builder feature is not explicitly mentioned or evidenced in the app description or reviews.
play:ro.thinkoutside.habitit,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,habit_apps;planners,1,0.95,"Tracks repeated habits, daily behaviours, routines, completion status, or consistency over time; 'Habit It makes habit tracking simple and motivating'; 'Habit It shows you all your habits at a glance'; 'log reps, minutes, liters, or your own custom metric'; 'Habit tracking and journal in one place'",Daily habit tracking,,,,0,,0,0,0,,Routine builder feature is not explicitly mentioned or evidenced in the app description or reviews.
play:ro.thinkoutside.habitit,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,habit_apps;planners,0,0.9,"No mention of morning/evening routines, habit stacks, or structured daily workflows",No explicit routine building,,,,0,,0,0,0,,Routine builder feature is not explicitly mentioned or evidenced in the app description or reviews.
