app_key,routed_app_types,app_type,app_type_label,feature,feature_label,source,flag,confidence,core_cluster,uncertain,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,evidence,llm_uncertainty_note,llm_notes
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,0,0.95,0,0,,,,,"No evidence of custom block lists, allow lists, or custom rules for blocking or restricting apps/websites.",,"The app is a task and daily planner with reminders and scheduling but does not block or restrict access to apps or websites. It tracks progress and supports goal setting and scheduling, but no reward or punishment mechanisms are described."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.95,0,0,,,,,"No evidence of emergency bypass, pause, or temporary unlock features.",,"The app is a task and daily planner with reminders and scheduling but does not block or restrict access to apps or websites. It tracks progress and supports goal setting and scheduling, but no reward or punishment mechanisms are described."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,1,0.9,1,0,"Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,"Users can set goals, reminders, tasks, and deadlines; the app helps plan daily routines and projects explicitly.",,"The app is a task and daily planner with reminders and scheduling but does not block or restrict access to apps or websites. It tracks progress and supports goal setting and scheduling, but no reward or punishment mechanisms are described."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.95,0,0,,,,,"No evidence of effortful override, password locks, delays, or restrictions on disabling features.",,"The app is a task and daily planner with reminders and scheduling but does not block or restrict access to apps or websites. It tracks progress and supports goal setting and scheduling, but no reward or punishment mechanisms are described."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,0,0.95,0,0,,,,,"No mention of points, badges, streaks, penalties, or rewards linked to self-control behaviour.",,"The app is a task and daily planner with reminders and scheduling but does not block or restrict access to apps or websites. It tracks progress and supports goal setting and scheduling, but no reward or punishment mechanisms are described."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,1,0.9,1,0,Schedule blocking,Conscious goals and self-monitoring,,,"The app allows scheduling tasks, appointments, reminders, and recurring tasks to organize daily routines.",,"The app is a task and daily planner with reminders and scheduling but does not block or restrict access to apps or websites. It tracks progress and supports goal setting and scheduling, but no reward or punishment mechanisms are described."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,1,0.9,1,0,Record usage history,Conscious goals and self-monitoring,,,"The app tracks progress on projects, tasks, and goals; it includes statistics and progress tracking features.",,"The app is a task and daily planner with reminders and scheduling but does not block or restrict access to apps or websites. It tracks progress and supports goal setting and scheduling, but no reward or punishment mechanisms are described."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,habit_apps,Habit Apps,accountability,Accountability,Project extension,0,0.5,0,0,,,,,"No mention of social accountability, sharing, groups, or community support",,"No explicit evidence of streaks or accountability features. Habit tracking, routine building, reminders, and analytics are well supported."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,1,0.85,0,0,Habit analytics,,,,Statistics and progress tracking mentioned; user review mentions statistics,,"No explicit evidence of streaks or accountability features. Habit tracking, routine building, reminders, and analytics are well supported."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,1,0.95,0,0,Habit reminders,,,,"Set reminders for tasks, appointments, and deadlines; habit alarm mentioned in reviews",,"No explicit evidence of streaks or accountability features. Habit tracking, routine building, reminders, and analytics are well supported."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,1,0.9,0,0,Daily habit tracking,,,,Recurring tasks for activities that repeat regularly; daily routine planner; track progress,,"No explicit evidence of streaks or accountability features. Habit tracking, routine building, reminders, and analytics are well supported."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,1,0.9,0,0,Structured daily planner,,,,Daily routine planner; structured daily planner; habit stacks implied by checklists and recurring tasks,,"No explicit evidence of streaks or accountability features. Habit tracking, routine building, reminders, and analytics are well supported."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,habit_apps,Habit Apps,streaks,Streaks,Project extension,0,0.5,0,1,,,,,No explicit mention of streak counts or consecutive completion records,"No direct evidence of streak features, but possible given habit tracking","No explicit evidence of streaks or accountability features. Habit tracking, routine building, reminders, and analytics are well supported."
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,1,0.95,0,0,Calendar integration and scheduling,,,,"Integrate your tasks with the calendar; schedule tasks, appointments, reminders; calendar view",,All approved planner features are clearly evidenced in the app description.
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,planners,Planners,goal_planning,Goal Planning,Project extension,1,0.9,0,0,Goal setting and tracking,,,,Set your goals and track your progress; goal list feature,,All approved planner features are clearly evidenced in the app description.
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,1,0.85,0,0,Notes and task notes,,,,Add notes to your to-do list; capture ideas; note taking,,All approved planner features are clearly evidenced in the app description.
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,planners,Planners,prioritisation,Prioritisation,Project extension,1,0.9,0,0,Task prioritisation,,,,Use tags and priorities to categorize and organize your tasks; prioritize your to-do lists,,All approved planner features are clearly evidenced in the app description.
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,planners,Planners,project_planning,Project Planning,Project extension,1,0.9,0,0,Project and subproject management,,,,Manage projects and subprojects; break down complex projects; track progress; deadlines,,All approved planner features are clearly evidenced in the app description.
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,planners,Planners,task_management,Task Management,Project extension,1,0.95,0,0,Task list or to-do planning,,,,"Create, manage, and prioritize your to-do lists; task and subtask list; checklist",,All approved planner features are clearly evidenced in the app description.
play:com.to_do_list_studio.uptodo,dsct;habit_apps;planners,planners,Planners,time_blocking,Time Blocking,Project extension,1,0.9,0,0,Time blocking for tasks and routines,,,,Apply time blocking and GTD techniques; schedule focus blocks; plan your day effectively,,All approved planner features are clearly evidenced in the app description.
play:com.tripletfamdev.studymusicbooster,dsct;planners,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,0,0.95,0,0,,,,,"No evidence that the app blocks or restricts access to apps, websites, or device functions; it only plays music and includes a Pomodoro timer.",,"The app provides a Pomodoro timer (self_tracking) and plays focus-enhancing music but does not block or restrict access to apps or websites, nor does it provide explicit goal setting, rewards, or custom rules."
play:com.tripletfamdev.studymusicbooster,dsct;planners,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,0,0.9,0,0,,,,,"No mention of user customization of block lists, allowed apps/sites, or schedules.",,"The app provides a Pomodoro timer (self_tracking) and plays focus-enhancing music but does not block or restrict access to apps or websites, nor does it provide explicit goal setting, rewards, or custom rules."
play:com.tripletfamdev.studymusicbooster,dsct;planners,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.95,0,0,,,,,"No mention of emergency bypass, pause, or temporary unlock features.",,"The app provides a Pomodoro timer (self_tracking) and plays focus-enhancing music but does not block or restrict access to apps or websites, nor does it provide explicit goal setting, rewards, or custom rules."
play:com.tripletfamdev.studymusicbooster,dsct;planners,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,0,0.85,0,0,,,,,"No explicit mention of goal setting, reminders of tasks/goals, or comparison of behaviour against goals.",,"The app provides a Pomodoro timer (self_tracking) and plays focus-enhancing music but does not block or restrict access to apps or websites, nor does it provide explicit goal setting, rewards, or custom rules."
play:com.tripletfamdev.studymusicbooster,dsct;planners,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.95,0,0,,,,,"No evidence of effortful tasks, passwords, delays, or costs to override restrictions.",,"The app provides a Pomodoro timer (self_tracking) and plays focus-enhancing music but does not block or restrict access to apps or websites, nor does it provide explicit goal setting, rewards, or custom rules."
play:com.tripletfamdev.studymusicbooster,dsct;planners,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,0,0.95,0,0,,,,,"No evidence of points, streaks, badges, penalties, or other reward/punishment mechanisms.",,"The app provides a Pomodoro timer (self_tracking) and plays focus-enhancing music but does not block or restrict access to apps or websites, nor does it provide explicit goal setting, rewards, or custom rules."
play:com.tripletfamdev.studymusicbooster,dsct;planners,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,0,0.9,0,0,,,,,No evidence of scheduling blocking or automatic focus periods; only a Pomodoro timer is mentioned.,,"The app provides a Pomodoro timer (self_tracking) and plays focus-enhancing music but does not block or restrict access to apps or websites, nor does it provide explicit goal setting, rewards, or custom rules."
play:com.tripletfamdev.studymusicbooster,dsct;planners,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,1,0.9,1,0,Display a timer or countdown,Conscious goals and self-monitoring,,,"Includes a Pomodoro timer for efficient time management during study or work sessions, which displays session progress/time.",,"The app provides a Pomodoro timer (self_tracking) and plays focus-enhancing music but does not block or restrict access to apps or websites, nor does it provide explicit goal setting, rewards, or custom rules."
play:com.tripletfamdev.studymusicbooster,dsct;planners,habit_apps,Habit Apps,accountability,Accountability,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.tripletfamdev.studymusicbooster,dsct;planners,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.tripletfamdev.studymusicbooster,dsct;planners,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.tripletfamdev.studymusicbooster,dsct;planners,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.tripletfamdev.studymusicbooster,dsct;planners,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.tripletfamdev.studymusicbooster,dsct;planners,habit_apps,Habit Apps,streaks,Streaks,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.tripletfamdev.studymusicbooster,dsct;planners,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,0,1.0,0,0,,,,,"No mention of calendar views, scheduling, due dates, or events",,"App is focused on study music and cognitive enhancement with a Pomodoro timer but lacks any planner features such as task management, calendar scheduling, or project planning."
play:com.tripletfamdev.studymusicbooster,dsct;planners,planners,Planners,goal_planning,Goal Planning,Project extension,0,1.0,0,0,,,,,"No mention of goal setting, milestones, or progress tracking",,"App is focused on study music and cognitive enhancement with a Pomodoro timer but lacks any planner features such as task management, calendar scheduling, or project planning."
play:com.tripletfamdev.studymusicbooster,dsct;planners,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,0,1.0,0,0,,,,,"No mention of notes, documents, or knowledge management",,"App is focused on study music and cognitive enhancement with a Pomodoro timer but lacks any planner features such as task management, calendar scheduling, or project planning."
play:com.tripletfamdev.studymusicbooster,dsct;planners,planners,Planners,prioritisation,Prioritisation,Project extension,0,1.0,0,0,,,,,No mention of ranking or prioritising tasks,,"App is focused on study music and cognitive enhancement with a Pomodoro timer but lacks any planner features such as task management, calendar scheduling, or project planning."
play:com.tripletfamdev.studymusicbooster,dsct;planners,planners,Planners,project_planning,Project Planning,Project extension,0,1.0,0,0,,,,,"No mention of projects, boards, workflows, or subtasks",,"App is focused on study music and cognitive enhancement with a Pomodoro timer but lacks any planner features such as task management, calendar scheduling, or project planning."
play:com.tripletfamdev.studymusicbooster,dsct;planners,planners,Planners,task_management,Task Management,Project extension,0,1.0,0,0,,,,,"No mention of creating, organizing, or tracking tasks or to-do lists",,"App is focused on study music and cognitive enhancement with a Pomodoro timer but lacks any planner features such as task management, calendar scheduling, or project planning."
play:com.tripletfamdev.studymusicbooster,dsct;planners,planners,Planners,time_blocking,Time Blocking,Project extension,0,1.0,0,0,,,,,Pomodoro timer mentioned but no explicit time blocking or allocation of time blocks for tasks,,"App is focused on study music and cognitive enhancement with a Pomodoro timer but lacks any planner features such as task management, calendar scheduling, or project planning."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,0,0.9,0,0,,,,,"No evidence that the app blocks or removes access to distracting apps, websites, or content.",,"The app focuses on task management, Pomodoro timers, habit tracking, and gamified rewards but does not block or remove distracting content or apps. Scheduling is limited to Pomodoro intervals without recurring automatic blocking. No override friction or emergency access features are described."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,0,0.8,0,0,,,,,"No evidence of user customization of block lists, allowed apps/sites, or schedules.",,"The app focuses on task management, Pomodoro timers, habit tracking, and gamified rewards but does not block or remove distracting content or apps. Scheduling is limited to Pomodoro intervals without recurring automatic blocking. No override friction or emergency access features are described."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.8,0,0,,,,,"No evidence of emergency bypass, pause, or temporary unlock features.",,"The app focuses on task management, Pomodoro timers, habit tracking, and gamified rewards but does not block or remove distracting content or apps. Scheduling is limited to Pomodoro intervals without recurring automatic blocking. No override friction or emergency access features are described."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,1,0.95,1,0,"Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,Pomodoro technique with custom focus intervals; task breaking and prioritization; habit tracker; personalized nudges; task suggestions; shared Pomodoros for accountability.,,"The app focuses on task management, Pomodoro timers, habit tracking, and gamified rewards but does not block or remove distracting content or apps. Scheduling is limited to Pomodoro intervals without recurring automatic blocking. No override friction or emergency access features are described."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.8,0,0,,,,,"No evidence of effortful tasks, passwords, delays, or costs to override restrictions.",,"The app focuses on task management, Pomodoro timers, habit tracking, and gamified rewards but does not block or remove distracting content or apps. Scheduling is limited to Pomodoro intervals without recurring automatic blocking. No override friction or emergency access features are described."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,1,0.9,1,0,"Virtual coins, badges, plants, pets, levels, or penalties connected to self-control behaviour",Expected value of control: Reward,,,Earn daily bananas for engagement; sticker shop to redeem rewards with bananas.,,"The app focuses on task management, Pomodoro timers, habit tracking, and gamified rewards but does not block or remove distracting content or apps. Scheduling is limited to Pomodoro intervals without recurring automatic blocking. No override friction or emergency access features are described."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,0,0.8,0,0,,,,,Pomodoro timer allows custom focus intervals but no evidence of scheduling recurring blocking or focus sessions.,,"The app focuses on task management, Pomodoro timers, habit tracking, and gamified rewards but does not block or remove distracting content or apps. Scheduling is limited to Pomodoro intervals without recurring automatic blocking. No override friction or emergency access features are described."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,1,0.95,1,0,Record usage history,Conscious goals and self-monitoring,,,"Dashboard tracks productivity patterns, task completion rate, and progress over time.",,"The app focuses on task management, Pomodoro timers, habit tracking, and gamified rewards but does not block or remove distracting content or apps. Scheduling is limited to Pomodoro intervals without recurring automatic blocking. No override friction or emergency access features are described."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,habit_apps,Habit Apps,accountability,Accountability,Project extension,1,0.9,0,0,Social accountability,,,,Hypermonkey Friends: Invite your friends to shared Pomodoro's and habits so you can keep each other accountable.,,Streaks feature is not explicitly mentioned; confidence is moderate with uncertainty flagged. All other features have clear evidence from app description.
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,1,0.9,0,0,Habit analytics and progress tracking,,,,"Dashboard: Track your productivity patterns, task completion rate, etc. and see how much progress you’ve made over time.",,Streaks feature is not explicitly mentioned; confidence is moderate with uncertainty flagged. All other features have clear evidence from app description.
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,1,0.9,0,0,Personalized habit reminders,,,,"Personalized Nudges: Get gentle, personalized reminders to keep you on track.",,Streaks feature is not explicitly mentioned; confidence is moderate with uncertainty flagged. All other features have clear evidence from app description.
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,1,0.9,0,0,Daily habit tracking,,,,"Habits Tracker: Build routines that actually stick. Small, steady wins — one habit at a time.",,Streaks feature is not explicitly mentioned; confidence is moderate with uncertainty flagged. All other features have clear evidence from app description.
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,1,0.85,0,0,Routine builder,,,,Habits Tracker: Build routines that actually stick; also mentions routines and habit stacks.,,Streaks feature is not explicitly mentioned; confidence is moderate with uncertainty flagged. All other features have clear evidence from app description.
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,habit_apps,Habit Apps,streaks,Streaks,Project extension,0,0.5,0,1,,,,,"No explicit mention of streaks, streak counters, or consecutive completion records.","No direct evidence of streak features, but habit consistency implied.",Streaks feature is not explicitly mentioned; confidence is moderate with uncertainty flagged. All other features have clear evidence from app description.
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,0,0.9,0,0,,,,,"No explicit mention of calendar views, scheduling, due dates, or events",,"Calendar scheduling and project planning features are not evidenced. Goal planning is not explicitly mentioned. Task management, time blocking, prioritisation, and notes/knowledge management are clearly supported."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,planners,Planners,goal_planning,Goal Planning,Project extension,0,0.85,0,0,,,,,"No explicit mention of goal setting, milestones, or progress toward goals",,"Calendar scheduling and project planning features are not evidenced. Goal planning is not explicitly mentioned. Task management, time blocking, prioritisation, and notes/knowledge management are clearly supported."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,1,0.85,0,0,Brain dump and idea capture,,,,Yap Zone for brain-dumping thoughts and converting them to tasks,,"Calendar scheduling and project planning features are not evidenced. Goal planning is not explicitly mentioned. Task management, time blocking, prioritisation, and notes/knowledge management are clearly supported."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,planners,Planners,prioritisation,Prioritisation,Project extension,1,0.9,0,0,Task prioritisation,,,,Users can prioritize tasks and get task suggestions if unsure where to start,,"Calendar scheduling and project planning features are not evidenced. Goal planning is not explicitly mentioned. Task management, time blocking, prioritisation, and notes/knowledge management are clearly supported."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,planners,Planners,project_planning,Project Planning,Project extension,0,0.85,0,0,,,,,"No mention of project boards, Kanban, workflows, or multi-step project tracking",,"Calendar scheduling and project planning features are not evidenced. Goal planning is not explicitly mentioned. Task management, time blocking, prioritisation, and notes/knowledge management are clearly supported."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,planners,Planners,task_management,Task Management,Project extension,1,0.95,0,0,Task list or to-do planning,,,,"Break down tasks into small, actionable subtasks, prioritize them, task suggestions, voice update tasks, import tasks from Todoist & TickTick",,"Calendar scheduling and project planning features are not evidenced. Goal planning is not explicitly mentioned. Task management, time blocking, prioritisation, and notes/knowledge management are clearly supported."
play:com.tryhypermonkey.hypermonkey,dsct;habit_apps;planners,planners,Planners,time_blocking,Time Blocking,Project extension,1,0.9,0,0,Pomodoro technique for focus intervals and breaks,,,,"Pomodoro technique with custom focus intervals and breaks, shared Pomodoro sessions",,"Calendar scheduling and project planning features are not evidenced. Goal planning is not explicitly mentioned. Task management, time blocking, prioritisation, and notes/knowledge management are clearly supported."
play:com.ucydigital.pomocus,dsct;planners,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,0,0.95,0,0,,,,,"The app is a Pomodoro timer that helps focus but does not describe blocking or restricting access to apps, websites, or device functions.",,"Pomocus is a Pomodoro timer app that tracks focus sessions and progress (self_tracking) and uses time-based goals (goal_advancement). It does not block or restrict access to apps or websites, nor does it provide rewards or punishments. Scheduling is uncertain due to lack of explicit evidence of automatic or recurring schedules."
play:com.ucydigital.pomocus,dsct;planners,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,0,0.95,0,0,,,,,"No evidence of user customization of block lists, allowed apps/sites, or custom rules.",,"Pomocus is a Pomodoro timer app that tracks focus sessions and progress (self_tracking) and uses time-based goals (goal_advancement). It does not block or restrict access to apps or websites, nor does it provide rewards or punishments. Scheduling is uncertain due to lack of explicit evidence of automatic or recurring schedules."
play:com.ucydigital.pomocus,dsct;planners,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.95,0,0,,,,,"No evidence of emergency bypass, pause, or temporary unlock features.",,"Pomocus is a Pomodoro timer app that tracks focus sessions and progress (self_tracking) and uses time-based goals (goal_advancement). It does not block or restrict access to apps or websites, nor does it provide rewards or punishments. Scheduling is uncertain due to lack of explicit evidence of automatic or recurring schedules."
play:com.ucydigital.pomocus,dsct;planners,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,1,0.85,1,1,"Remind users of a concrete time goal or task; Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,"The app uses the Pomodoro technique with customizable intervals to help users focus on tasks and goals, implicitly reminding users of time goals and tasks.","No explicit mention of task lists or goal comparison, but Pomodoro intervals imply time goal reminders.","Pomocus is a Pomodoro timer app that tracks focus sessions and progress (self_tracking) and uses time-based goals (goal_advancement). It does not block or restrict access to apps or websites, nor does it provide rewards or punishments. Scheduling is uncertain due to lack of explicit evidence of automatic or recurring schedules."
play:com.ucydigital.pomocus,dsct;planners,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.95,0,0,,,,,"No mention of effortful tasks, passwords, delays, or costs to override restrictions.",,"Pomocus is a Pomodoro timer app that tracks focus sessions and progress (self_tracking) and uses time-based goals (goal_advancement). It does not block or restrict access to apps or websites, nor does it provide rewards or punishments. Scheduling is uncertain due to lack of explicit evidence of automatic or recurring schedules."
play:com.ucydigital.pomocus,dsct;planners,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,0,0.95,0,0,,,,,"No mention of points, streaks, badges, penalties, or other reward/punishment mechanisms.",,"Pomocus is a Pomodoro timer app that tracks focus sessions and progress (self_tracking) and uses time-based goals (goal_advancement). It does not block or restrict access to apps or websites, nor does it provide rewards or punishments. Scheduling is uncertain due to lack of explicit evidence of automatic or recurring schedules."
play:com.ucydigital.pomocus,dsct;planners,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,0,0.9,0,1,,,,,The app allows customization of Pomodoro intervals but does not describe scheduling blocking or recurring focus sessions automatically.,Customizable intervals may imply scheduling but no explicit recurring or automatic scheduling described.,"Pomocus is a Pomodoro timer app that tracks focus sessions and progress (self_tracking) and uses time-based goals (goal_advancement). It does not block or restrict access to apps or websites, nor does it provide rewards or punishments. Scheduling is uncertain due to lack of explicit evidence of automatic or recurring schedules."
play:com.ucydigital.pomocus,dsct;planners,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,1,0.95,1,0,"Record usage history; Visualise captured usage data; Display a timer or countdown; Show session progress, usage summaries, or behaviour history",Conscious goals and self-monitoring,,,"The app tracks focus history and analytics, showing progress and stats about work done each day, and includes a timer for Pomodoro sessions.",,"Pomocus is a Pomodoro timer app that tracks focus sessions and progress (self_tracking) and uses time-based goals (goal_advancement). It does not block or restrict access to apps or websites, nor does it provide rewards or punishments. Scheduling is uncertain due to lack of explicit evidence of automatic or recurring schedules."
play:com.ucydigital.pomocus,dsct;planners,habit_apps,Habit Apps,accountability,Accountability,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ucydigital.pomocus,dsct;planners,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ucydigital.pomocus,dsct;planners,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ucydigital.pomocus,dsct;planners,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ucydigital.pomocus,dsct;planners,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ucydigital.pomocus,dsct;planners,habit_apps,Habit Apps,streaks,Streaks,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ucydigital.pomocus,dsct;planners,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,0,0.9,0,0,,,,,"No mention of calendar views, scheduling, due dates, or events",,"Pomocus is a Pomodoro timer app focused on time blocking (focus sessions and breaks). It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management features."
play:com.ucydigital.pomocus,dsct;planners,planners,Planners,goal_planning,Goal Planning,Project extension,0,0.9,0,0,,,,,"No explicit support for goal setting, milestones, or progress tracking toward goals",,"Pomocus is a Pomodoro timer app focused on time blocking (focus sessions and breaks). It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management features."
play:com.ucydigital.pomocus,dsct;planners,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,0,0.9,0,0,,,,,"No mention of notes, documents, or knowledge management",,"Pomocus is a Pomodoro timer app focused on time blocking (focus sessions and breaks). It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management features."
play:com.ucydigital.pomocus,dsct;planners,planners,Planners,prioritisation,Prioritisation,Project extension,0,0.9,0,0,,,,,No mention of ranking or prioritising tasks,,"Pomocus is a Pomodoro timer app focused on time blocking (focus sessions and breaks). It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management features."
play:com.ucydigital.pomocus,dsct;planners,planners,Planners,project_planning,Project Planning,Project extension,0,0.9,0,0,,,,,"No mention of projects, boards, workflows, or subtasks",,"Pomocus is a Pomodoro timer app focused on time blocking (focus sessions and breaks). It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management features."
play:com.ucydigital.pomocus,dsct;planners,planners,Planners,task_management,Task Management,Project extension,0,0.9,0,0,,,,,"No mention of creating, organizing, or tracking tasks or to-do lists",,"Pomocus is a Pomodoro timer app focused on time blocking (focus sessions and breaks). It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management features."
